cohort,host,family,variant,seed,split,dataset,train_folds,validation_fold,run_id,training_status,scoring_status,evidence,source_version,lambda_velocity,lambda_jepa,velocity_min_norm,epoch,best_epoch,config_path,checkpoint_path,result_path,prediction_path,profile,checkpoint_bytes,ER20,F20,LE_CD,LR_CD,SELD_LR
historical_EINV2_causal,rabbit02,EINV2,C3,2026,validation,TAU2020 FOA,"2,3,4,5,6",1,C3_CausalEINV2_Velocity_JEPA_seed2026,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2026_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_train/ein_seld/C3_CausalEINV2_Velocity_JEPA_seed2026/checkpoints/rabbit02_gpu4_c3_epoch_77.pth,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_eval/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2026_validation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2026_validation/submissions,dcase2023_micro,528827832,0.6425798745894297,0.5735062084105097,11.975626659004396,0.6970645209357771,0.3596351011149585
historical_EINV2_causal,rabbit02,EINV2,C3,2027,evaluation,TAU2020 FOA,"2,3,4,5,6",1,C3_CausalEINV2_Velocity_JEPA_seed2027,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_train/ein_seld/C3_CausalEINV2_Velocity_JEPA_seed2027/checkpoints/rabbit02_gpu3_c3_seed2027_epoch_80.pth,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_eval/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_evaluation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_evaluation/submissions,dcase2023_micro,528837138,0.6701660338023975,0.5747518299408403,13.049226934676337,0.715993465993466,0.3629791107651844
historical_EINV2_causal,rabbit02,EINV2,C3,2027,validation,TAU2020 FOA,"2,3,4,5,6",1,C3_CausalEINV2_Velocity_JEPA_seed2027,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_train/ein_seld/C3_CausalEINV2_Velocity_JEPA_seed2027/checkpoints/rabbit02_gpu3_c3_seed2027_epoch_80.pth,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_eval/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_validation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2027_validation/submissions,dcase2023_micro,528837138,0.6348163630934608,0.5773649810801513,12.740304259386535,0.701430274135876,0.3567001439962841
historical_EINV2_causal,rabbit02,EINV2,C3,2028,evaluation,TAU2020 FOA,"2,3,4,5,6",1,C3_CausalEINV2_Velocity_JEPA_seed2028,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2028_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_train/ein_seld/C3_CausalEINV2_Velocity_JEPA_seed2028/checkpoints/rabbit02_gpu3_c3_seed2028_epoch_60.pth,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_eval/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2028_evaluation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2028_evaluation/submissions,dcase2023_micro,528837074,0.6494676494676495,0.5660455201815306,13.318521909270887,0.6902359400504526,0.3667944944051261
historical_EINV2_causal,rabbit02,EINV2,C3,2028,validation,TAU2020 FOA,"2,3,4,5,6",1,C3_CausalEINV2_Velocity_JEPA_seed2028,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2028_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_train/ein_seld/C3_CausalEINV2_Velocity_JEPA_seed2028/checkpoints/rabbit02_gpu3_c3_seed2028_epoch_60.pth,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_eval/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2028_validation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/C3_CausalEINV2_Velocity_JEPA_seed2026/out_infer/ein_seld/Completion_20260904_C3_CausalEINV2_Velocity_JEPA_seed2028_validation/submissions,dcase2023_micro,528837074,0.6379516273514482,0.5564668769716088,14.149223558298942,0.6806196931327275,0.36986796369830427
historical_EINV2_noncausal,rabbit02,EINV2,E0,2026,evaluation,TAU2020 FOA,"2,3,4,5,6",1,E0_OfflineEINV2_seed2026,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/EINV2/E0_OfflineEINV2_seed2026/config.yaml,/work/zhanghc/Myllm/SELD/EINV2/E0_OfflineEINV2_seed2026/None_epoch_best.pth,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_eval/ein_seld/Eval_Pilot_E0_best_seed2026/results.csv,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Eval_Pilot_E0_best_seed2026/submissions,dcase2023_micro,419873896,0.370560643287916,0.7308955223880597,9.849483294851916,0.7827120154463092,0.22791811427290332
historical_EINV2_noncausal,rabbit02,EINV2,E0,2026,validation,TAU2020 FOA,"2,3,4,5,6",1,EvalAlias_Pilot_E0_best_seed2026,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_EvalAlias_Pilot_E0_best_seed2026_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_train/ein_seld/EvalAlias_Pilot_E0_best_seed2026/checkpoints/eval_best_epoch_1.pth,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_eval/ein_seld/Completion_20260904_EvalAlias_Pilot_E0_best_seed2026_validation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_EvalAlias_Pilot_E0_best_seed2026_validation/submissions,dcase2023_micro,419873896,0.4141534786503434,0.6933492039875019,9.914212631530555,0.7540544561821158,0.25545719438619613
historical_EINV2_noncausal,rabbit02,EINV2,E0,2027,evaluation,TAU2020 FOA,"2,3,4,5,6",1,E0_OfflineEINV2_seed2027,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E0_OfflineEINV2_seed2027_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_train/ein_seld/E0_OfflineEINV2_seed2027/checkpoints/completion_20260904_E0_seed2027_epoch_82.pth,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_eval/ein_seld/Completion_20260904_E0_OfflineEINV2_seed2027_evaluation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_E0_OfflineEINV2_seed2027_evaluation/submissions,dcase2023_micro,419894749,0.37651701288064926,0.7156768007135955,10.789805869446347,0.7878607998812792,0.2332306945567858
historical_EINV2_noncausal,rabbit02,EINV2,E0,2027,validation,TAU2020 FOA,"2,3,4,5,6",1,E0_OfflineEINV2_seed2027,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E0_OfflineEINV2_seed2027_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_train/ein_seld/E0_OfflineEINV2_seed2027/checkpoints/completion_20260904_E0_seed2027_epoch_82.pth,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_eval/ein_seld/Completion_20260904_E0_OfflineEINV2_seed2027_validation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_E0_OfflineEINV2_seed2027_validation/submissions,dcase2023_micro,419894749,0.4423708569722305,0.6694864945087563,10.57495712970076,0.7405919976201101,0.2727605316687588
historical_EINV2_noncausal,rabbit02,EINV2,E0,2028,evaluation,TAU2020 FOA,"2,3,4,5,6",1,E0_OfflineEINV2_seed2028,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E0_OfflineEINV2_seed2028_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_train/ein_seld/E0_OfflineEINV2_seed2028/checkpoints/completion_20260904_E0_seed2028_epoch_90.pth,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_eval/ein_seld/Completion_20260904_E0_OfflineEINV2_seed2028_evaluation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_E0_OfflineEINV2_seed2028_evaluation/submissions,dcase2023_micro,419894685,0.38120765393492667,0.7222987307849779,10.219862605577466,0.7845742706554821,0.23277791674247425
historical_EINV2_noncausal,rabbit02,EINV2,E0,2028,validation,TAU2020 FOA,"2,3,4,5,6",1,E0_OfflineEINV2_seed2028,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E0_OfflineEINV2_seed2028_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_train/ein_seld/E0_OfflineEINV2_seed2028/checkpoints/completion_20260904_E0_seed2028_epoch_90.pth,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_eval/ein_seld/Completion_20260904_E0_OfflineEINV2_seed2028_validation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/C0p1_CausalEINV2_fix_seed2026/out_infer/ein_seld/Completion_20260904_E0_OfflineEINV2_seed2028_validation/submissions,dcase2023_micro,419894685,0.4278889220662884,0.6799851466765688,10.190074005163439,0.7478416195296219,0.2641684195277514
historical_EINV2_noncausal,rabbit02,EINV2,E1,2026,evaluation,TAU2020 FOA,"2,3,4,5,6",1,E1_OfflineEINV2_Velocity_seed2026,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E1_OfflineEINV2_Velocity_seed2026_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_train/ein_seld/E1_OfflineEINV2_Velocity_seed2026/checkpoints/rabbit02_gpu4_e1_epoch_69.pth,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_eval/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2026_evaluation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2026_evaluation/submissions,dcase2023_micro,419937610,0.3626684535775445,0.7266396699844833,9.794164615139886,0.7730243612596553,0.229354111993268
historical_EINV2_noncausal,rabbit02,EINV2,E1,2026,validation,TAU2020 FOA,"2,3,4,5,6",1,E1_OfflineEINV2_Velocity_seed2026,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E1_OfflineEINV2_Velocity_seed2026_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_train/ein_seld/E1_OfflineEINV2_Velocity_seed2026/checkpoints/rabbit02_gpu4_e1_epoch_69.pth,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_eval/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2026_validation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2026_validation/submissions,dcase2023_micro,419937610,0.41266049567034935,0.6924737586540609,10.006331579841953,0.755611713988405,0.2550414385067513
historical_EINV2_noncausal,rabbit02,EINV2,E1,2027,evaluation,TAU2020 FOA,"2,3,4,5,6",1,E1_OfflineEINV2_Velocity_seed2027,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E1_OfflineEINV2_Velocity_seed2027_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_train/ein_seld/E1_OfflineEINV2_Velocity_seed2027/checkpoints/completion_20260904_E1_seed2027_epoch_87.pth,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_eval/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2027_evaluation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2027_evaluation/submissions,dcase2023_micro,419950409,0.3702628248082794,0.7249272984863172,10.819218847624477,0.7915800415800416,0.22846556402940305
historical_EINV2_noncausal,rabbit02,EINV2,E1,2027,validation,TAU2020 FOA,"2,3,4,5,6",1,E1_OfflineEINV2_Velocity_seed2027,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E1_OfflineEINV2_Velocity_seed2027_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_train/ein_seld/E1_OfflineEINV2_Velocity_seed2027/checkpoints/completion_20260904_E1_seed2027_epoch_87.pth,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_eval/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2027_validation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2027_validation/submissions,dcase2023_micro,419950409,0.4266945356822932,0.6754215788688256,10.397127093662364,0.7406580318594611,0.2670941855352549
historical_EINV2_noncausal,rabbit02,EINV2,E1,2028,evaluation,TAU2020 FOA,"2,3,4,5,6",1,E1_OfflineEINV2_Velocity_seed2028,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E1_OfflineEINV2_Velocity_seed2028_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_train/ein_seld/E1_OfflineEINV2_Velocity_seed2028/checkpoints/completion_20260904_E1_seed2028_epoch_83.pth,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_eval/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2028_evaluation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2028_evaluation/submissions,dcase2023_micro,419950409,0.3619239073784528,0.7372251931075461,9.837159775262553,0.7986492504081936,0.22017508787576517
historical_EINV2_noncausal,rabbit02,EINV2,E1,2028,validation,TAU2020 FOA,"2,3,4,5,6",1,E1_OfflineEINV2_Velocity_seed2028,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E1_OfflineEINV2_Velocity_seed2028_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_train/ein_seld/E1_OfflineEINV2_Velocity_seed2028/checkpoints/completion_20260904_E1_seed2028_epoch_83.pth,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_eval/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2028_validation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/E1_OfflineEINV2_Velocity_seed2026/out_infer/ein_seld/Completion_20260904_E1_OfflineEINV2_Velocity_seed2028_validation/submissions,dcase2023_micro,419950409,0.42340997312630635,0.6839955440029707,9.99827892588788,0.7500744712540959,0.26122148797548755
historical_EINV2_noncausal,rabbit02,EINV2,E2,2026,evaluation,TAU2020 FOA,"2,3,4,5,6",1,E2_OfflineEINV2_JEPAConsistency_seed2026,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2026_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_train/ein_seld/E2_OfflineEINV2_JEPAConsistency_seed2026/checkpoints/rabbit02_gpu4_e2_epoch_60.pth,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2026_evaluation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2026_evaluation/submissions,dcase2023_micro,528853120,0.37242200878564513,0.7170748222548246,11.271464555989432,0.7740498812351544,0.2359791382072352
historical_EINV2_noncausal,rabbit02,EINV2,E2,2026,validation,TAU2020 FOA,"2,3,4,5,6",1,E2_OfflineEINV2_JEPAConsistency_seed2026,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2026_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_train/ein_seld/E2_OfflineEINV2_JEPAConsistency_seed2026/checkpoints/rabbit02_gpu4_e2_epoch_60.pth,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2026_validation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2026_validation/submissions,dcase2023_micro,528853120,0.4117647058823529,0.6929075380616413,10.752086618697781,0.757034390352836,0.25538914800404916
historical_EINV2_noncausal,rabbit02,EINV2,E2,2027,evaluation,TAU2020 FOA,"2,3,4,5,6",1,E2_OfflineEINV2_JEPAConsistency_seed2027,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_train/ein_seld/E2_OfflineEINV2_JEPAConsistency_seed2027/checkpoints/completion_20260904_E2_seed2027_epoch_90.pth,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_evaluation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_evaluation/submissions,dcase2023_micro,528869774,0.37175191720646267,0.7176199992458806,10.70759966436347,0.7750315445706227,0.23464675954799463
historical_EINV2_noncausal,rabbit02,EINV2,E2,2027,validation,TAU2020 FOA,"2,3,4,5,6",1,E2_OfflineEINV2_JEPAConsistency_seed2027,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_train/ein_seld/E2_OfflineEINV2_JEPAConsistency_seed2027/checkpoints/completion_20260904_E2_seed2027_epoch_90.pth,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_validation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2027_validation/submissions,dcase2023_micro,528869774,0.43445804717826214,0.6805792796138136,10.378993192976107,0.7456845238095238,0.2664638292623091
historical_EINV2_noncausal,rabbit02,EINV2,E2,2028,evaluation,TAU2020 FOA,"2,3,4,5,6",1,E2_OfflineEINV2_JEPAConsistency_seed2028,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2028_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_train/ein_seld/E2_OfflineEINV2_JEPAConsistency_seed2028/checkpoints/completion_20260904_E2_seed2028_epoch_85.pth,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2028_evaluation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2028_evaluation/submissions,dcase2023_micro,528869710,0.39863003499367133,0.6941634824305087,13.097819448354686,0.7878585723815877,0.24734341094588633
historical_EINV2_noncausal,rabbit02,EINV2,E2,2028,validation,TAU2020 FOA,"2,3,4,5,6",1,E2_OfflineEINV2_JEPAConsistency_seed2028,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2028_validation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_train/ein_seld/E2_OfflineEINV2_JEPAConsistency_seed2028/checkpoints/completion_20260904_E2_seed2028_epoch_85.pth,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2028_validation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/E2_OfflineEINV2_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E2_OfflineEINV2_JEPAConsistency_seed2028_validation/submissions,dcase2023_micro,528869710,0.4674529710361302,0.6447796509908311,12.787835602162112,0.7484014869888476,0.2863288410448936
historical_EINV2_noncausal,rabbit02,EINV2,E3,2026,evaluation,TAU2020 FOA,"2,3,4,5,6",1,E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026,HISTORICAL_CHECKPOINT_PRESENT,SCORED_SAVED_PREDICTIONS,VERIFIED_ARTIFACTS,,,,,,,/work/zhanghc/Myllm/SELD/experiment_completion_20260904/configs/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026_evaluation.yaml,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_train/ein_seld/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/checkpoints/rabbit02_gpu4_e3_epoch_88.pth,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_eval/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026_evaluation/results.csv,/work/zhanghc/Myllm/SELD/EINV2/E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026/out_infer/ein_seld/Completion_20260904_E3_OfflineEINV2_Velocity_JEPAConsistency_seed2026_evaluation/submissions,dcase2023_micro,528922328,0.37569801206164843,0.7219555753990401,9.970757343046328,0.7769442174849588,0.23304782888197673
